;tool;sol_version;type;subtype;insecure;error;ground_truth
575;oyente;v6;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
576;oyente;v6;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
577;oyente;v6;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
578;oyente;v6;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
579;oyente;v6;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
580;oyente;v6;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
581;oyente;v6;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
582;oyente;v6;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
583;oyente;v6;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
584;oyente;v6;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
585;oyente;v6;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
586;oyente;v6;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
587;oyente;v6;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
588;oyente;v6;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
589;oyente;v6;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
590;oyente;v6;DelegatedReentrancy;SendFixedAddress;0.0;0;0
591;oyente;v6;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
592;oyente;v6;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
593;oyente;v6;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
594;oyente;v6;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
595;oyente;v6;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
596;oyente;v6;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
597;oyente;v6;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
598;oyente;v6;SameFunctionReentrancy;NonReentrant;0.0;0;0
599;oyente;v6;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
600;oyente;v6;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
601;oyente;v6;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
602;oyente;v6;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
603;oyente;v6;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
604;oyente;v6;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
605;oyente;v6;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
606;oyente;v6;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
607;oyente;v6;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
608;oyente;v6;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
609;oyente;v6;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
610;oyente;v6;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
611;oyente;v7;CreateBasedReentrancy;NonReentrant;0.0;1;0
612;oyente;v7;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;1;0
613;oyente;v7;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;1;0
614;oyente;v7;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
615;oyente;v7;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
616;oyente;v7;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
617;oyente;v7;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
618;oyente;v7;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;1;1
619;oyente;v7;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;1;1
620;oyente;v7;CrossFunctionReentrancy;NonReentrant;0.0;0;0
621;oyente;v7;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
622;oyente;v7;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
623;oyente;v7;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
624;oyente;v7;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
625;oyente;v7;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
626;oyente;v7;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
627;oyente;v7;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
628;oyente;v7;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
629;oyente;v7;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
630;oyente;v7;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
631;oyente;v7;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
632;oyente;v7;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
633;oyente;v7;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
634;oyente;v7;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
635;oyente;v7;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
636;oyente;v7;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
637;oyente;v7;DelegatedReentrancy;SendFixedAddress;0.0;0;0
638;oyente;v7;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
639;oyente;v7;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
640;oyente;v7;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
641;oyente;v7;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
642;oyente;v7;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
643;oyente;v7;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
644;oyente;v7;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
645;oyente;v7;SameFunctionReentrancy;NonReentrant;0.0;0;0
646;oyente;v7;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
647;oyente;v7;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
648;oyente;v7;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
649;oyente;v7;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
650;oyente;v7;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
651;oyente;v7;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
652;oyente;v7;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
653;oyente;v7;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
654;oyente;v7;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
655;oyente;v7;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
656;oyente;v7;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
657;oyente;v7;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
658;oyente;v8;CreateBasedReentrancy;NonReentrant;0.0;1;0
659;oyente;v8;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;1;0
660;oyente;v8;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;1;0
661;oyente;v8;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
662;oyente;v8;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
663;oyente;v8;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
664;oyente;v8;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
665;oyente;v8;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;1;1
666;oyente;v8;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;1;1
667;oyente;v8;CrossFunctionReentrancy;NonReentrant;0.0;0;0
668;oyente;v8;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
669;oyente;v8;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
670;oyente;v8;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
671;oyente;v8;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
672;oyente;v8;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
673;oyente;v8;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
674;oyente;v8;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
675;oyente;v8;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
676;oyente;v8;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
677;oyente;v8;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
678;oyente;v8;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
679;oyente;v8;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
680;oyente;v8;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
681;oyente;v8;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
682;oyente;v8;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
683;oyente;v8;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
684;oyente;v8;DelegatedReentrancy;SendFixedAddress;0.0;0;0
685;oyente;v8;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
686;oyente;v8;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
687;oyente;v8;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
688;oyente;v8;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
689;oyente;v8;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
690;oyente;v8;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
691;oyente;v8;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
692;oyente;v8;SameFunctionReentrancy;NonReentrant;0.0;0;0
693;oyente;v8;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
694;oyente;v8;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
695;oyente;v8;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
696;oyente;v8;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
697;oyente;v8;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
698;oyente;v8;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
699;oyente;v8;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
700;oyente;v8;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
701;oyente;v8;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
702;oyente;v8;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
703;oyente;v8;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
704;oyente;v8;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
