;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
581;sailfish;v6;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
582;sailfish;v6;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
583;sailfish;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
584;sailfish;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
585;sailfish;v6;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
586;sailfish;v6;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;;1;0
587;sailfish;v6;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;;1;0
588;sailfish;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;;1;0
589;sailfish;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
590;sailfish;v6;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
591;sailfish;v6;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
592;sailfish;v6;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
593;sailfish;v6;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
594;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;;1;1
595;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
596;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
597;sailfish;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
598;sailfish;v6;source code;DelegatedReentrancy;NonReentrant;0;0;0
599;sailfish;v6;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
600;sailfish;v6;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
601;sailfish;v6;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;;1;0
602;sailfish;v6;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
603;sailfish;v6;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
604;sailfish;v6;source code;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
605;sailfish;v6;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
606;sailfish;v6;source code;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
607;sailfish;v6;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;;1;1
608;sailfish;v6;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
609;sailfish;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
610;sailfish;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
611;sailfish;v6;source code;SameFunctionReentrancy;NonReentrant;0;0;0
612;sailfish;v6;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
613;sailfish;v6;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
614;sailfish;v6;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;;1;0
615;sailfish;v6;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
616;sailfish;v6;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
617;sailfish;v6;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
618;sailfish;v6;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
619;sailfish;v6;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
620;sailfish;v6;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;;1;1
621;sailfish;v6;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
622;sailfish;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
623;sailfish;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
