;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
553;sailfish;v6;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0.0;1;0
554;sailfish;v6;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;1;0
555;sailfish;v6;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
556;sailfish;v6;source code;DelegatedReentrancy;SendUserDefinedAddress;1.0;0;0
557;sailfish;v6;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
558;sailfish;v6;source code;DelegatedReentrancy;TransferUserDefinedAddress;1.0;0;0
559;sailfish;v6;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;1;1
560;sailfish;v6;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;1;1
561;sailfish;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
562;sailfish;v6;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
563;sailfish;v6;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
564;sailfish;v6;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
565;sailfish;v6;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
566;sailfish;v6;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;1;0
567;sailfish;v6;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;1;0
568;sailfish;v6;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
569;sailfish;v6;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
570;sailfish;v6;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
571;sailfish;v6;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
572;sailfish;v6;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;1;1
573;sailfish;v6;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;1;1
574;sailfish;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
575;sailfish;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
