;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
519;mythril-0.23.15;v6;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
520;mythril-0.23.15;v6;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
521;mythril-0.23.15;v6;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
522;mythril-0.23.15;v6;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
523;mythril-0.23.15;v6;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
524;mythril-0.23.15;v6;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
525;mythril-0.23.15;v6;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
526;mythril-0.23.15;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
527;mythril-0.23.15;v6;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
528;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;NonReentrant;0.0;0;0
529;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
530;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
531;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
532;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
533;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
534;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
535;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
536;mythril-0.23.15;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
537;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;NonReentrant;0.0;0;0
538;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
539;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
540;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
541;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
542;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
543;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
544;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
545;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
546;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
547;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
548;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
549;mythril-0.23.15;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
550;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonReentrant;0.0;0;0
551;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
552;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
553;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
554;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
555;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendFixedAddress;1.0;0;0
556;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendUserDefinedAddress;1.0;0;0
557;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferFixedAddress;1.0;0;0
558;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;1.0;0;0
559;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
560;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
561;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
562;mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
563;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;NonReentrant;0.0;0;0
564;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
565;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1.0;0;0
566;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
567;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
568;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
569;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
570;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
571;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
572;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
573;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
574;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
575;mythril-0.23.15;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
576;mythril-0.23.15;v7;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
577;mythril-0.23.15;v7;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
578;mythril-0.23.15;v7;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
579;mythril-0.23.15;v7;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
580;mythril-0.23.15;v7;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
581;mythril-0.23.15;v7;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
582;mythril-0.23.15;v7;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
583;mythril-0.23.15;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
584;mythril-0.23.15;v7;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
585;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
586;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
587;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
588;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
589;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
590;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
591;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
592;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
593;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
594;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
595;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
596;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
597;mythril-0.23.15;v7;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
598;mythril-0.23.15;v7;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
599;mythril-0.23.15;v7;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
600;mythril-0.23.15;v7;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
601;mythril-0.23.15;v7;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
602;mythril-0.23.15;v7;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
603;mythril-0.23.15;v7;source code;DelegatedReentrancy;SendFixedAddress;1.0;0;0
604;mythril-0.23.15;v7;source code;DelegatedReentrancy;SendUserDefinedAddress;1.0;0;0
605;mythril-0.23.15;v7;source code;DelegatedReentrancy;TransferFixedAddress;1.0;0;0
606;mythril-0.23.15;v7;source code;DelegatedReentrancy;TransferUserDefinedAddress;1.0;0;0
607;mythril-0.23.15;v7;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
608;mythril-0.23.15;v7;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
609;mythril-0.23.15;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
610;mythril-0.23.15;v7;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
611;mythril-0.23.15;v7;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
612;mythril-0.23.15;v7;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
613;mythril-0.23.15;v7;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1.0;0;0
614;mythril-0.23.15;v7;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
615;mythril-0.23.15;v7;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
616;mythril-0.23.15;v7;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
617;mythril-0.23.15;v7;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
618;mythril-0.23.15;v7;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
619;mythril-0.23.15;v7;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
620;mythril-0.23.15;v7;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
621;mythril-0.23.15;v7;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
622;mythril-0.23.15;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
623;mythril-0.23.15;v7;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
624;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;NonReentrant;0.0;0;0
625;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
626;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
627;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
628;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
629;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
630;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
631;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
632;mythril-0.23.15;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
633;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;NonReentrant;0.0;0;0
634;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
635;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
636;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
637;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
638;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
639;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
640;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
641;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
642;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
643;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
644;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
645;mythril-0.23.15;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
646;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonReentrant;0.0;0;0
647;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
648;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
649;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
650;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
651;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendFixedAddress;0.0;0;0
652;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
653;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
654;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
655;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
656;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
657;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
658;mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
659;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;NonReentrant;0.0;0;0
660;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
661;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1.0;0;0
662;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
663;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
664;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
665;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
666;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
667;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
668;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
669;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
670;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1.0;0;1
671;mythril-0.23.15;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1.0;0;1
672;mythril-0.23.15;v8;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
673;mythril-0.23.15;v8;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
674;mythril-0.23.15;v8;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
675;mythril-0.23.15;v8;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
676;mythril-0.23.15;v8;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
677;mythril-0.23.15;v8;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
678;mythril-0.23.15;v8;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
679;mythril-0.23.15;v8;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
680;mythril-0.23.15;v8;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
681;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
682;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
683;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
684;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
685;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
686;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
687;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
688;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
689;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
690;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
691;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
692;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
693;mythril-0.23.15;v8;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
694;mythril-0.23.15;v8;source code;DelegatedReentrancy;NonReentrant;0.0;0;0
695;mythril-0.23.15;v8;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
696;mythril-0.23.15;v8;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
697;mythril-0.23.15;v8;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
698;mythril-0.23.15;v8;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
699;mythril-0.23.15;v8;source code;DelegatedReentrancy;SendFixedAddress;0.0;0;0
700;mythril-0.23.15;v8;source code;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
701;mythril-0.23.15;v8;source code;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
702;mythril-0.23.15;v8;source code;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
703;mythril-0.23.15;v8;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
704;mythril-0.23.15;v8;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
705;mythril-0.23.15;v8;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
706;mythril-0.23.15;v8;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
707;mythril-0.23.15;v8;source code;SameFunctionReentrancy;NonReentrant;0.0;0;0
708;mythril-0.23.15;v8;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
709;mythril-0.23.15;v8;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
710;mythril-0.23.15;v8;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
711;mythril-0.23.15;v8;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
712;mythril-0.23.15;v8;source code;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
713;mythril-0.23.15;v8;source code;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
714;mythril-0.23.15;v8;source code;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
715;mythril-0.23.15;v8;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
716;mythril-0.23.15;v8;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
717;mythril-0.23.15;v8;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
718;mythril-0.23.15;v8;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
719;mythril-0.23.15;v8;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
720;oyente;v4;bytecode;CreateBasedReentrancy;NonReentrant;0.0;0;0
721;oyente;v4;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
722;oyente;v4;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
723;oyente;v4;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
724;oyente;v4;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
725;oyente;v4;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
726;oyente;v4;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
727;oyente;v4;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
728;oyente;v4;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
729;oyente;v4;bytecode;CrossFunctionReentrancy;NonReentrant;0.0;0;0
730;oyente;v4;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
731;oyente;v4;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
732;oyente;v4;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
733;oyente;v4;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
734;oyente;v4;bytecode;CrossFunctionReentrancy;SendFixedAddress;0.0;0;0
735;oyente;v4;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
736;oyente;v4;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0.0;0;0
737;oyente;v4;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
738;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
739;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
740;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
741;oyente;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
742;oyente;v4;bytecode;DelegatedReentrancy;NonReentrant;0.0;0;0
743;oyente;v4;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0.0;0;0
744;oyente;v4;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
745;oyente;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1.0;0;0
746;oyente;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1.0;0;0
747;oyente;v4;bytecode;DelegatedReentrancy;SendFixedAddress;0.0;0;0
748;oyente;v4;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0.0;0;0
749;oyente;v4;bytecode;DelegatedReentrancy;TransferFixedAddress;0.0;0;0
750;oyente;v4;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0.0;0;0
751;oyente;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
752;oyente;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
753;oyente;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
754;oyente;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
755;oyente;v4;bytecode;SameFunctionReentrancy;NonReentrant;0.0;0;0
756;oyente;v4;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
757;oyente;v4;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
758;oyente;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
759;oyente;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
760;oyente;v4;bytecode;SameFunctionReentrancy;SendFixedAddress;0.0;0;0
761;oyente;v4;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0.0;0;0
762;oyente;v4;bytecode;SameFunctionReentrancy;TransferFixedAddress;0.0;0;0
763;oyente;v4;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0.0;0;0
764;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1.0;0;1
765;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1.0;0;1
766;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
767;oyente;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
768;oyente;v4;source code;CreateBasedReentrancy;NonReentrant;0.0;0;0
769;oyente;v4;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0.0;0;0
770;oyente;v4;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
771;oyente;v4;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
772;oyente;v4;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0.0;0;0
773;oyente;v4;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0.0;0;1
774;oyente;v4;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0.0;0;1
775;oyente;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0.0;0;1
776;oyente;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0.0;0;1
777;oyente;v4;source code;CrossFunctionReentrancy;NonReentrant;0.0;0;0
778;oyente;v4;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0.0;0;0
779;oyente;v4;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0.0;0;0
780;oyente;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0.0;0;0
